 Log10[q2](GeV^2) Log10[r2](GeV^2)    theta            G4Gluon         G4Ghost           GQuark          G4Sword
 5.8620690E-1    -2.7931034E+0     1.4881228E+0     2.3536803E-2    -2.9035601E-3    -1.0004096E-2    -8.2772262E-2
 5.8620690E-1    -2.7931034E+0     1.6534698E+0     2.3463532E-2    -2.9097577E-3    -1.0006345E-2    -8.2384547E-2
 5.8620690E-1    -2.7931034E+0     1.8188168E+0     2.3696581E-2    -2.9124755E-3    -1.0056737E-2    -8.2000663E-2
 5.8620690E-1    -2.7931034E+0     1.9841638E+0     2.4222189E-2    -2.9152060E-3    -1.0131139E-2    -8.1631164E-2
 5.8620690E-1    -2.7931034E+0     2.1495108E+0     2.3839599E-2    -2.9166015E-3    -1.0232482E-2    -8.1286329E-2
 5.8620690E-1    -2.7931034E+0     2.3148577E+0     2.3876039E-2    -2.9172719E-3    -1.0372445E-2    -8.0975860E-2
 5.8620690E-1    -2.7931034E+0     2.4802047E+0     2.3945286E-2    -2.9162336E-3    -1.0557961E-2    -8.0708588E-2
 5.8620690E-1    -2.7931034E+0     2.6455517E+0     2.4059779E-2    -2.9142727E-3    -1.0773051E-2    -8.0492194E-2
 5.8620690E-1    -2.7931034E+0     2.8108987E+0     2.4166231E-2    -2.9132326E-3    -1.0984971E-2    -8.0332947E-2
 5.8620690E-1    -2.7931034E+0     2.9762457E+0     2.4332665E-2    -2.9115291E-3    -1.1137860E-2    -8.0235491E-2
 5.8620690E-1    -2.5517241E+0     1.0000000E-2     2.4845268E-2    -2.8411859E-3    -9.6947339E-3    -8.5708161E-2
 5.8620690E-1    -2.5517241E+0     1.6534698E-1     2.4720628E-2    -2.8423961E-3    -9.6526771E-3    -8.5667197E-2
 5.8620690E-1    -2.5517241E+0     3.3069396E-1     2.4530348E-2    -2.8454044E-3    -9.5527983E-3    -8.5544891E-2
 5.8620690E-1    -2.5517241E+0     4.9604095E-1     2.4332565E-2    -2.8497962E-3    -9.4487596E-3    -8.5344483E-2
 5.8620690E-1    -2.5517241E+0     6.6138793E-1     2.4130132E-2    -2.8545696E-3    -9.3731805E-3    -8.5071050E-2
 5.8620690E-1    -2.5517241E+0     8.2673491E-1     2.4017736E-2    -2.8601139E-3    -9.3357184E-3    -8.4731555E-2
 5.8620690E-1    -2.5517241E+0     9.9208189E-1     2.3831807E-2    -2.8650218E-3    -9.3271741E-3    -8.4334699E-2
 5.8620690E-1    -2.5517241E+0     1.1574289E+0     2.3677278E-2    -2.8703466E-3    -9.3329660E-3    -8.3890734E-2
 5.8620690E-1    -2.5517241E+0     1.3227759E+0     2.3676629E-2    -2.8759091E-3    -9.3550190E-3    -8.3411242E-2
 5.8620690E-1    -2.5517241E+0     1.4881228E+0     2.3709584E-2    -2.8799897E-3    -9.3844290E-3    -8.2908878E-2
 5.8620690E-1    -2.5517241E+0     1.6534698E+0     2.3647242E-2    -2.8882340E-3    -9.3902271E-3    -8.2397070E-2
 5.8620690E-1    -2.5517241E+0     1.8188168E+0     2.3544609E-2    -2.8919498E-3    -9.4333666E-3    -8.1889695E-2
 5.8620690E-1    -2.5517241E+0     1.9841638E+0     2.3427516E-2    -2.8956230E-3    -9.4683133E-3    -8.1400716E-2
 5.8620690E-1    -2.5517241E+0     2.1495108E+0     2.3481298E-2    -2.8988095E-3    -9.5145499E-3    -8.0943807E-2
 5.8620690E-1    -2.5517241E+0     2.3148577E+0     2.3593372E-2    -2.9017171E-3    -9.5686885E-3    -8.0531943E-2
 5.8620690E-1    -2.5517241E+0     2.4802047E+0     2.3632069E-2    -2.9028147E-3    -9.6433143E-3    -8.0176999E-2
 5.8620690E-1    -2.5517241E+0     2.6455517E+0     2.3773794E-2    -2.9033525E-3    -9.7479753E-3    -7.9889347E-2
 5.8620690E-1    -2.5517241E+0     2.8108987E+0     2.3938756E-2    -2.9027655E-3    -9.8711477E-3    -7.9677500E-2
 5.8620690E-1    -2.5517241E+0     2.9762457E+0     2.4112620E-2    -2.9020414E-3    -9.9837313E-3    -7.9547790E-2
 5.8620690E-1    -2.3103448E+0     1.0000000E-2     2.4968547E-2    -2.8053855E-3    -9.0439676E-3    -8.6797486E-2
 5.8620690E-1    -2.3103448E+0     1.6534698E-1     2.4776395E-2    -2.8070014E-3    -9.0196592E-3    -8.6743842E-2
 5.8620690E-1    -2.3103448E+0     3.3069396E-1     2.4500617E-2    -2.8098301E-3    -8.9891588E-3    -8.6583648E-2
 5.8620690E-1    -2.3103448E+0     4.9604095E-1     2.4199914E-2    -2.8138464E-3    -8.9832215E-3    -8.6321067E-2
 5.8620690E-1    -2.3103448E+0     6.6138793E-1     2.3755796E-2    -2.8182453E-3    -9.0063283E-3    -8.5962622E-2
 5.8620690E-1    -2.3103448E+0     8.2673491E-1     2.3732476E-2    -2.8236923E-3    -9.0464398E-3    -8.5517266E-2
 5.8620690E-1    -2.3103448E+0     9.9208189E-1     2.3577101E-2    -2.8296153E-3    -9.0957336E-3    -8.4996202E-2
 5.8620690E-1    -2.3103448E+0     1.1574289E+0     2.3392247E-2    -2.8348389E-3    -9.1490016E-3    -8.4412666E-2
 5.8620690E-1    -2.3103448E+0     1.3227759E+0     2.3249341E-2    -2.8413381E-3    -9.2026622E-3    -8.3781658E-2
 5.8620690E-1    -2.3103448E+0     1.4881228E+0     2.2810639E-2    -2.8481104E-3    -9.2586023E-3    -8.3119629E-2
 5.8620690E-1    -2.3103448E+0     1.6534698E+0     2.2640565E-2    -2.8589135E-3    -9.2708135E-3    -8.2444123E-2
 5.8620690E-1    -2.3103448E+0     1.8188168E+0     2.3001038E-2    -2.8627804E-3    -9.3078029E-3    -8.1773369E-2
 5.8620690E-1    -2.3103448E+0     1.9841638E+0     2.3062629E-2    -2.8680170E-3    -9.3303799E-3    -8.1125839E-2
 5.8620690E-1    -2.3103448E+0     2.1495108E+0     2.3108228E-2    -2.8745728E-3    -9.3469352E-3    -8.0519742E-2
 5.8620690E-1    -2.3103448E+0     2.3148577E+0     2.3218506E-2    -2.8790714E-3    -9.3616470E-3    -7.9972495E-2
 5.8620690E-1    -2.3103448E+0     2.4802047E+0     2.3080879E-2    -2.8824107E-3    -9.3772099E-3    -7.9500152E-2
 5.8620690E-1    -2.3103448E+0     2.6455517E+0     2.3460731E-2    -2.8850659E-3    -9.3984760E-3    -7.9116859E-2
 5.8620690E-1    -2.3103448E+0     2.8108987E+0     2.3707914E-2    -2.8861646E-3    -9.4361068E-3    -7.8834278E-2
 5.8620690E-1    -2.3103448E+0     2.9762457E+0     2.3949818E-2    -2.8864100E-3    -9.4842220E-3    -7.8661123E-2
 5.8620690E-1    -2.0689655E+0     1.0000000E-2     2.4949857E-2    -2.7569987E-3    -8.8723589E-3    -8.8273607E-2
 5.8620690E-1    -2.0689655E+0     1.6534698E-1     2.4699131E-2    -2.7584236E-3    -8.8696413E-3    -8.8203508E-2
 5.8620690E-1    -2.0689655E+0     3.3069396E-1     2.4348008E-2    -2.7612667E-3    -8.8898411E-3    -8.7994133E-2
 5.8620690E-1    -2.0689655E+0     4.9604095E-1     2.3992974E-2    -2.7649967E-3    -8.9382291E-3    -8.7650800E-2
 5.8620690E-1    -2.0689655E+0     6.6138793E-1     2.3689499E-2    -2.7695493E-3    -9.0085291E-3    -8.7181833E-2
 5.8620690E-1    -2.0689655E+0     8.2673491E-1     2.3440788E-2    -2.7748033E-3    -9.0896725E-3    -8.6598669E-2
 5.8620690E-1    -2.0689655E+0     9.9208189E-1     2.3204640E-2    -2.7809972E-3    -9.1701783E-3    -8.5915654E-2
 5.8620690E-1    -2.0689655E+0     1.1574289E+0     2.2998763E-2    -2.7878126E-3    -9.2503280E-3    -8.5149765E-2
 5.8620690E-1    -2.0689655E+0     1.3227759E+0     2.2862843E-2    -2.7954845E-3    -9.3221991E-3    -8.4320297E-2
 5.8620690E-1    -2.0689655E+0     1.4881228E+0     2.2728425E-2    -2.8026878E-3    -9.3861043E-3    -8.3448511E-2
 5.8620690E-1    -2.0689655E+0     1.6534698E+0     2.2633869E-2    -2.8156984E-3    -9.4038591E-3    -8.2557207E-2
 5.8620690E-1    -2.0689655E+0     1.8188168E+0     2.2601018E-2    -2.8228228E-3    -9.4567667E-3    -8.1670250E-2
 5.8620690E-1    -2.0689655E+0     1.9841638E+0     2.2562180E-2    -2.8312302E-3    -9.4829926E-3    -8.0812027E-2
 5.8620690E-1    -2.0689655E+0     2.1495108E+0     2.2609132E-2    -2.8394940E-3    -9.4933327E-3    -8.0006819E-2
 5.8620690E-1    -2.0689655E+0     2.3148577E+0     2.2710886E-2    -2.8468635E-3    -9.4967487E-3    -7.9278097E-2
 5.8620690E-1    -2.0689655E+0     2.4802047E+0     2.2830144E-2    -2.8531582E-3    -9.4905762E-3    -7.8647754E-2
 5.8620690E-1    -2.0689655E+0     2.6455517E+0     2.3029777E-2    -2.8577601E-3    -9.4828638E-3    -7.8135232E-2
 5.8620690E-1    -2.0689655E+0     2.8108987E+0     2.3319290E-2    -2.8606772E-3    -9.4804249E-3    -7.7756773E-2
 5.8620690E-1    -2.0689655E+0     2.9762457E+0     2.3610247E-2    -2.8618912E-3    -9.4892344E-3    -7.7524624E-2
 5.8620690E-1    -1.8275862E+0     1.0000000E-2     2.5020676E-2    -2.6917070E-3    -8.9123954E-3    -9.0283232E-2
 5.8620690E-1    -1.8275862E+0     1.6534698E-1     2.4575165E-2    -2.6930403E-3    -8.9160404E-3    -9.0191851E-2
 5.8620690E-1    -1.8275862E+0     3.3069396E-1     2.4086217E-2    -2.6955587E-3    -8.9598446E-3    -8.9918856E-2
 5.8620690E-1    -1.8275862E+0     4.9604095E-1     2.3675959E-2    -2.6987744E-3    -9.0364843E-3    -8.9471009E-2
 5.8620690E-1    -1.8275862E+0     6.6138793E-1     2.3327477E-2    -2.7033255E-3    -9.1321400E-3    -8.8858885E-2
 5.8620690E-1    -1.8275862E+0     8.2673491E-1     2.3013024E-2    -2.7080889E-3    -9.2381897E-3    -8.8097015E-2
 5.8620690E-1    -1.8275862E+0     9.9208189E-1     2.2777827E-2    -2.7142133E-3    -9.3450982E-3    -8.7203605E-2
 5.8620690E-1    -1.8275862E+0     1.1574289E+0     2.2567264E-2    -2.7216340E-3    -9.4478366E-3    -8.6200253E-2
 5.8620690E-1    -1.8275862E+0     1.3227759E+0     2.2395157E-2    -2.7300350E-3    -9.5432728E-3    -8.5111586E-2
 5.8620690E-1    -1.8275862E+0     1.4881228E+0     2.2248476E-2    -2.7398340E-3    -9.6225706E-3    -8.3964836E-2
 5.8620690E-1    -1.8275862E+0     1.6534698E+0     2.2121641E-2    -2.7550870E-3    -9.6563277E-3    -8.2789399E-2
 5.8620690E-1    -1.8275862E+0     1.8188168E+0     2.2067197E-2    -2.7642425E-3    -9.7192613E-3    -8.1616315E-2
 5.8620690E-1    -1.8275862E+0     1.9841638E+0     2.2009849E-2    -2.7764257E-3    -9.7458141E-3    -8.0477657E-2
 5.8620690E-1    -1.8275862E+0     2.1495108E+0     2.2022087E-2    -2.7882275E-3    -9.7581033E-3    -7.9405795E-2
 5.8620690E-1    -1.8275862E+0     2.3148577E+0     2.2064752E-2    -2.7994196E-3    -9.7593035E-3    -7.8432508E-2
 5.8620690E-1    -1.8275862E+0     2.4802047E+0     2.2200220E-2    -2.8094362E-3    -9.7507321E-3    -7.7587886E-2
 5.8620690E-1    -1.8275862E+0     2.6455517E+0     2.2407428E-2    -2.8168035E-3    -9.7382909E-3    -7.6899214E-2
 5.8620690E-1    -1.8275862E+0     2.8108987E+0     2.2710438E-2    -2.8219108E-3    -9.7256921E-3    -7.6389500E-2
 5.8620690E-1    -1.8275862E+0     2.9762457E+0     2.3129167E-2    -2.8245143E-3    -9.7216869E-3    -7.6076281E-2
 5.8620690E-1    -1.5862069E+0     1.0000000E-2     2.5116678E-2    -2.6013320E-3    -8.9861706E-3    -9.3036140E-2
 5.8620690E-1    -1.5862069E+0     1.6534698E-1     2.4497313E-2    -2.6031046E-3    -8.9867213E-3    -9.2917364E-2
 5.8620690E-1    -1.5862069E+0     3.3069396E-1     2.3833268E-2    -2.6062167E-3    -9.0257563E-3    -9.2562451E-2
 5.8620690E-1    -1.5862069E+0     4.9604095E-1     2.3262196E-2    -2.6100976E-3    -9.1040628E-3    -9.1979958E-2
 5.8620690E-1    -1.5862069E+0     6.6138793E-1     2.2846955E-2    -2.6137763E-3    -9.2219888E-3    -9.1183237E-2
 5.8620690E-1    -1.5862069E+0     8.2673491E-1     2.2503759E-2    -2.6178706E-3    -9.3631747E-3    -9.0190612E-2
 5.8620690E-1    -1.5862069E+0     9.9208189E-1     2.2224535E-2    -2.6236851E-3    -9.5045962E-3    -8.9025086E-2
 5.8620690E-1    -1.5862069E+0     1.1574289E+0     2.1994646E-2    -2.6317564E-3    -9.6382746E-3    -8.7713893E-2
 5.8620690E-1    -1.5862069E+0     1.3227759E+0     2.1816571E-2    -2.6409650E-3    -9.7583686E-3    -8.6288071E-2
 5.8620690E-1    -1.5862069E+0     1.4881228E+0     2.1671154E-2    -2.6530465E-3    -9.8594767E-3    -8.4782092E-2
 5.8620690E-1    -1.5862069E+0     1.6534698E+0     2.1555873E-2    -2.6673149E-3    -9.9426674E-3    -8.3233372E-2
 5.8620690E-1    -1.5862069E+0     1.8188168E+0     2.1408951E-2    -2.6814770E-3    -9.9937547E-3    -8.1681818E-2
 5.8620690E-1    -1.5862069E+0     1.9841638E+0     2.1314907E-2    -2.6984874E-3    -1.0028010E-2    -8.0169254E-2
 5.8620690E-1    -1.5862069E+0     2.1495108E+0     2.1272408E-2    -2.7146337E-3    -1.0042818E-2    -7.8738684E-2
 5.8620690E-1    -1.5862069E+0     2.3148577E+0     2.1292345E-2    -2.7300898E-3    -1.0044265E-2    -7.7433270E-2
 5.8620690E-1    -1.5862069E+0     2.4802047E+0     2.1394723E-2    -2.7441826E-3    -1.0033641E-2    -7.6294990E-2
 5.8620690E-1    -1.5862069E+0     2.6455517E+0     2.1571106E-2    -2.7555926E-3    -1.0017960E-2    -7.5362606E-2
 5.8620690E-1    -1.5862069E+0     2.8108987E+0     2.1902936E-2    -2.7635263E-3    -1.0005244E-2    -7.4669875E-2
 5.8620690E-1    -1.5862069E+0     2.9762457E+0     2.2388861E-2    -2.7679479E-3    -1.0001372E-2    -7.4243104E-2
 5.8620690E-1    -1.3448276E+0     1.0000000E-2     2.5795234E-2    -2.4734424E-3    -9.1196441E-3    -9.6801167E-2
 5.8620690E-1    -1.3448276E+0     1.6534698E-1     2.5028816E-2    -2.4756390E-3    -9.1091226E-3    -9.6647241E-2
 5.8620690E-1    -1.3448276E+0     3.3069396E-1     2.4115078E-2    -2.4798018E-3    -9.1287268E-3    -9.6187223E-2
 5.8620690E-1    -1.3448276E+0     4.9604095E-1     2.3262239E-2    -2.4856660E-3    -9.1779849E-3    -9.5431977E-2
 5.8620690E-1    -1.3448276E+0     6.6138793E-1     2.2509679E-2    -2.4924742E-3    -9.2553929E-3    -9.4398395E-2
 5.8620690E-1    -1.3448276E+0     8.2673491E-1     2.1911246E-2    -2.4991927E-3    -9.3726961E-3    -9.3109571E-2
 5.8620690E-1    -1.3448276E+0     9.9208189E-1     2.1563219E-2    -2.5045797E-3    -9.5534117E-3    -9.1594237E-2
 5.8620690E-1    -1.3448276E+0     1.1574289E+0     2.1406554E-2    -2.5114071E-3    -9.7442710E-3    -8.9886359E-2
 5.8620690E-1    -1.3448276E+0     1.3227759E+0     2.1221141E-2    -2.5209607E-3    -9.9116426E-3    -8.8024621E-2
 5.8620690E-1    -1.3448276E+0     1.4881228E+0     2.1078066E-2    -2.5348428E-3    -1.0046913E-2    -8.6051838E-2
 5.8620690E-1    -1.3448276E+0     1.6534698E+0     2.0934434E-2    -2.5443693E-3    -1.0201247E-2    -8.4014685E-2
 5.8620690E-1    -1.3448276E+0     1.8188168E+0     2.0744033E-2    -2.5676631E-3    -1.0236287E-2    -8.1963396E-2
 5.8620690E-1    -1.3448276E+0     1.9841638E+0     2.0560673E-2    -2.5888450E-3    -1.0272756E-2    -7.9951532E-2
 5.8620690E-1    -1.3448276E+0     2.1495108E+0     2.0399614E-2    -2.6108411E-3    -1.0286297E-2    -7.8035593E-2
 5.8620690E-1    -1.3448276E+0     2.3148577E+0     2.0262875E-2    -2.6320257E-3    -1.0280175E-2    -7.6274207E-2
 5.8620690E-1    -1.3448276E+0     2.4802047E+0     2.0317754E-2    -2.6517012E-3    -1.0261107E-2    -7.4726464E-2
 5.8620690E-1    -1.3448276E+0     2.6455517E+0     2.0455256E-2    -2.6681105E-3    -1.0240497E-2    -7.3449782E-2
 5.8620690E-1    -1.3448276E+0     2.8108987E+0     2.0788833E-2    -2.6799359E-3    -1.0233343E-2    -7.2495479E-2
 5.8620690E-1    -1.3448276E+0     2.9762457E+0     2.1426137E-2    -2.6862060E-3    -1.0245422E-2    -7.1904748E-2
 5.8620690E-1    -1.1034483E+0     1.0000000E-2     2.7046268E-2    -2.3076281E-3    -9.2585895E-3    -1.0196075E-1
 5.8620690E-1    -1.1034483E+0     1.6534698E-1     2.5989660E-2    -2.3101121E-3    -9.2348331E-3    -1.0176203E-1
 5.8620690E-1    -1.1034483E+0     3.3069396E-1     2.4840826E-2    -2.3146155E-3    -9.2376981E-3    -1.0116809E-1
 5.8620690E-1    -1.1034483E+0     4.9604095E-1     2.3778382E-2    -2.3211460E-3    -9.2635380E-3    -1.0019272E-1
 5.8620690E-1    -1.1034483E+0     6.6138793E-1     2.2757007E-2    -2.3294199E-3    -9.3094230E-3    -9.8857264E-2
 5.8620690E-1    -1.1034483E+0     8.2673491E-1     2.1820307E-2    -2.3394975E-3    -9.3796141E-3    -9.7190730E-2
 5.8620690E-1    -1.1034483E+0     9.9208189E-1     2.1086126E-2    -2.3497997E-3    -9.4953234E-3    -9.5229218E-2
 5.8620690E-1    -1.1034483E+0     1.1574289E+0     2.0715119E-2    -2.3574579E-3    -9.7097001E-3    -9.3014786E-2
 5.8620690E-1    -1.1034483E+0     1.3227759E+0     2.0638451E-2    -2.3654694E-3    -9.9660847E-3    -9.0594619E-2
 5.8620690E-1    -1.1034483E+0     1.4881228E+0     2.0531034E-2    -2.3790507E-3    -1.0153973E-2    -8.8020684E-2
 5.8620690E-1    -1.1034483E+0     1.6534698E+0     2.0361503E-2    -2.3870222E-3    -1.0365434E-2    -8.5349249E-2
 5.8620690E-1    -1.1034483E+0     1.8188168E+0     2.0117519E-2    -2.4175673E-3    -1.0402972E-2    -8.2641125E-2
 5.8620690E-1    -1.1034483E+0     1.9841638E+0     1.9804420E-2    -2.4429766E-3    -1.0456092E-2    -7.9962269E-2
 5.8620690E-1    -1.1034483E+0     2.1495108E+0     1.9460384E-2    -2.4704597E-3    -1.0458366E-2    -7.7384649E-2
 5.8620690E-1    -1.1034483E+0     2.3148577E+0     1.9144854E-2    -2.4982090E-3    -1.0439610E-2    -7.4986780E-2
 5.8620690E-1    -1.1034483E+0     2.4802047E+0     1.8956091E-2    -2.5238224E-3    -1.0435547E-2    -7.2853276E-2
 5.8620690E-1    -1.1034483E+0     2.6455517E+0     1.9089650E-2    -2.5452191E-3    -1.0469435E-2    -7.1070787E-2
 5.8620690E-1    -1.1034483E+0     2.8108987E+0     1.9525992E-2    -2.5611719E-3    -1.0514808E-2    -6.9731478E-2
 5.8620690E-1    -1.1034483E+0     2.9762457E+0     2.0313480E-2    -2.5701663E-3    -1.0560316E-2    -6.8933768E-2
 5.8620690E-1    -8.6206897E-1     1.0000000E-2     2.8376683E-2    -2.1115218E-3    -9.3245354E-3    -1.0917700E-1
 5.8620690E-1    -8.6206897E-1     1.6534698E-1     2.7148970E-2    -2.1137374E-3    -9.2885303E-3    -1.0890189E-1
 5.8620690E-1    -8.6206897E-1     3.3069396E-1     2.5811249E-2    -2.1175250E-3    -9.2869820E-3    -1.0808398E-1
 5.8620690E-1    -8.6206897E-1     4.9604095E-1     2.4529660E-2    -2.1229213E-3    -9.3102730E-3    -1.0675719E-1
 5.8620690E-1    -8.6206897E-1     6.6138793E-1     2.3369438E-2    -2.1306738E-3    -9.3459786E-3    -1.0498289E-1
 5.8620690E-1    -8.6206897E-1     8.2673491E-1     2.2285036E-2    -2.1406895E-3    -9.3931676E-3    -1.0283489E-1
 5.8620690E-1    -8.6206897E-1     9.9208189E-1     2.1251105E-2    -2.1528511E-3    -9.4601629E-3    -1.0031163E-1
 5.8620690E-1    -8.6206897E-1     1.1574289E+0     2.0425558E-2    -2.1659906E-3    -9.5914840E-3    -9.7459188E-2
 5.8620690E-1    -8.6206897E-1     1.3227759E+0     2.0165511E-2    -2.1752718E-3    -9.8728580E-3    -9.4334651E-2
 5.8620690E-1    -8.6206897E-1     1.4881228E+0     2.0180599E-2    -2.1861666E-3    -1.0179439E-2    -9.0998705E-2
 5.8620690E-1    -8.6206897E-1     1.6534698E+0     2.0010132E-2    -2.1967579E-3    -1.0434807E-2    -8.7515487E-2
 5.8620690E-1    -8.6206897E-1     1.8188168E+0     1.9747207E-2    -2.2299265E-3    -1.0504942E-2    -8.3953002E-2
 5.8620690E-1    -8.6206897E-1     1.9841638E+0     1.9246994E-2    -2.2589458E-3    -1.0561501E-2    -8.0385373E-2
 5.8620690E-1    -8.6206897E-1     2.1495108E+0     1.8549551E-2    -2.2915200E-3    -1.0562861E-2    -7.6896828E-2
 5.8620690E-1    -8.6206897E-1     2.3148577E+0     1.7906986E-2    -2.3245494E-3    -1.0587526E-2    -7.3586942E-2
 5.8620690E-1    -8.6206897E-1     2.4802047E+0     1.7640490E-2    -2.3568202E-3    -1.0679468E-2    -7.0631291E-2
 5.8620690E-1    -8.6206897E-1     2.6455517E+0     1.7708814E-2    -2.3857130E-3    -1.0765141E-2    -6.8396303E-2
 5.8620690E-1    -8.6206897E-1     2.8108987E+0     1.8200950E-2    -2.4083984E-3    -1.0836898E-2    -6.6833316E-2
 5.8620690E-1    -8.6206897E-1     2.9762457E+0     1.9162594E-2    -2.4220118E-3    -1.0898272E-2    -6.5901251E-2
 5.8620690E-1    -6.2068966E-1     1.0000000E-2     2.9416109E-2    -1.9031211E-3    -9.0524844E-3    -1.1933574E-1
 5.8620690E-1    -6.2068966E-1     1.6534698E-1     2.7828157E-2    -1.9042406E-3    -9.0190226E-3    -1.1896957E-1
 5.8620690E-1    -6.2068966E-1     3.3069396E-1     2.6333006E-2    -1.9052643E-3    -9.0551390E-3    -1.1787709E-1
 5.8620690E-1    -6.2068966E-1     4.9604095E-1     2.5095884E-2    -1.9070919E-3    -9.1372729E-3    -1.1609077E-1
 5.8620690E-1    -6.2068966E-1     6.6138793E-1     2.4090043E-2    -1.9105361E-3    -9.2354270E-3    -1.1366605E-1
 5.8620690E-1    -6.2068966E-1     8.2673491E-1     2.3152566E-2    -1.9167042E-3    -9.3227154E-3    -1.1069188E-1
 5.8620690E-1    -6.2068966E-1     9.9208189E-1     2.2142015E-2    -1.9265401E-3    -9.3803076E-3    -1.0731604E-1
 5.8620690E-1    -6.2068966E-1     1.1574289E+0     2.1078519E-2    -1.9400184E-3    -9.4297331E-3    -1.0367312E-1
 5.8620690E-1    -6.2068966E-1     1.3227759E+0     2.0152927E-2    -1.9555864E-3    -9.5438105E-3    -9.9684034E-2
 5.8620690E-1    -6.2068966E-1     1.4881228E+0     2.0149188E-2    -1.9673717E-3    -9.8972715E-3    -9.5410183E-2
 5.8620690E-1    -6.2068966E-1     1.6534698E+0     2.0173606E-2    -1.9859865E-3    -1.0183080E-2    -9.0917523E-2
 5.8620690E-1    -6.2068966E-1     1.8188168E+0     1.9856061E-2    -2.0104033E-3    -1.0366789E-2    -8.6269360E-2
 5.8620690E-1    -6.2068966E-1     1.9841638E+0     1.9067000E-2    -2.0422421E-3    -1.0448696E-2    -8.1529193E-2
 5.8620690E-1    -6.2068966E-1     2.1495108E+0     1.7972678E-2    -2.0773626E-3    -1.0510766E-2    -7.6769819E-2
 5.8620690E-1    -6.2068966E-1     2.3148577E+0     1.7122806E-2    -2.1172291E-3    -1.0716641E-2    -7.2255316E-2
 5.8620690E-1    -6.2068966E-1     2.4802047E+0     1.6600991E-2    -2.1584476E-3    -1.0910065E-2    -6.8748211E-2
 5.8620690E-1    -6.2068966E-1     2.6455517E+0     1.6438737E-2    -2.1971887E-3    -1.1013644E-2    -6.6080472E-2
