 Log10[q2](GeV^2)  Log10[r2](GeV^2)     theta            G1              G2               G3               G4
 1.0344828E-1    -1.5862069E+0     1.8834183E+0     6.7850106E-1     3.0331585E-2     6.0848000E-2    -1.7046469E-2
 1.0344828E-1    -1.5862069E+0     2.0395365E+0     6.7472318E-1     3.0113211E-2     6.0300788E-2    -1.6352293E-2
 1.0344828E-1    -1.5862069E+0     2.1956547E+0     6.7113530E-1     2.9792824E-2     5.9775881E-2    -1.6018410E-2
 1.0344828E-1    -1.5862069E+0     2.3517729E+0     6.6783559E-1     2.9485905E-2     5.9284911E-2    -1.5758255E-2
 1.0344828E-1    -1.5862069E+0     2.5078911E+0     6.6492133E-1     2.9218469E-2     5.8838465E-2    -1.5535164E-2
 1.0344828E-1    -1.5862069E+0     2.6640093E+0     6.6248106E-1     2.9002163E-2     5.8439729E-2    -1.5291974E-2
 1.0344828E-1    -1.5862069E+0     2.8201275E+0     6.6058682E-1     2.8855567E-2     5.8095608E-2    -1.5061686E-2
 1.0344828E-1    -1.5862069E+0     2.9762457E+0     6.5929051E-1     2.9174941E-2     5.7803338E-2    -1.4779884E-2
 1.0344828E-1    -1.3448276E+0     1.0000000E-2     7.1626267E-1     3.5125785E-2     6.6149895E-2    -2.1575498E-2
 1.0344828E-1    -1.3448276E+0     1.6611819E-1     7.1634477E-1     3.4847697E-2     6.6347132E-2    -2.1687692E-2
 1.0344828E-1    -1.3448276E+0     3.2223639E-1     7.1577766E-1     3.4365832E-2     6.6407021E-2    -2.1794278E-2
 1.0344828E-1    -1.3448276E+0     4.7835458E-1     7.1455670E-1     3.3945949E-2     6.6314032E-2    -2.1781822E-2
 1.0344828E-1    -1.3448276E+0     6.3447277E-1     7.1268865E-1     3.3647986E-2     6.6070567E-2    -2.1641911E-2
 1.0344828E-1    -1.3448276E+0     7.9059097E-1     7.1019330E-1     3.3275722E-2     6.5699033E-2    -2.1498782E-2
 1.0344828E-1    -1.3448276E+0     9.4670916E-1     7.0711026E-1     3.2790025E-2     6.5217789E-2    -2.1415135E-2
 1.0344828E-1    -1.3448276E+0     1.1028274E+0     7.0348432E-1     3.2265095E-2     6.4626605E-2    -2.1191467E-2
 1.0344828E-1    -1.3448276E+0     1.2589455E+0     6.9937584E-1     3.1746072E-2     6.3941376E-2    -2.0773854E-2
 1.0344828E-1    -1.3448276E+0     1.4150637E+0     6.9486167E-1     3.1254058E-2     6.3190546E-2    -2.0179271E-2
 1.0344828E-1    -1.3448276E+0     1.5711819E+0     6.9003134E-1     3.0843787E-2     6.2402433E-2    -1.9322631E-2
 1.0344828E-1    -1.3448276E+0     1.7273001E+0     6.8499731E-1     3.0519640E-2     6.1612456E-2    -1.8274588E-2
 1.0344828E-1    -1.3448276E+0     1.8834183E+0     6.7989266E-1     3.0239711E-2     6.0853590E-2    -1.7218824E-2
 1.0344828E-1    -1.3448276E+0     2.0395365E+0     6.7487116E-1     2.9892094E-2     6.0133159E-2    -1.6477603E-2
 1.0344828E-1    -1.3448276E+0     2.1956547E+0     6.7008501E-1     2.9438195E-2     5.9449860E-2    -1.6149321E-2
 1.0344828E-1    -1.3448276E+0     2.3517729E+0     6.6566832E-1     2.9032323E-2     5.8819797E-2    -1.5860226E-2
 1.0344828E-1    -1.3448276E+0     2.5078911E+0     6.6175280E-1     2.8703735E-2     5.8253113E-2    -1.5560390E-2
 1.0344828E-1    -1.3448276E+0     2.6640093E+0     6.5844201E-1     2.8464111E-2     5.7748667E-2    -1.5179801E-2
 1.0344828E-1    -1.3448276E+0     2.8201275E+0     6.5585467E-1     2.8330651E-2     5.7307834E-2    -1.4743894E-2
 1.0344828E-1    -1.3448276E+0     2.9762457E+0     6.5408693E-1     2.8647832E-2     5.6932808E-2    -1.4314409E-2
 1.0344828E-1    -1.1034483E+0     1.0000000E-2     7.2924653E-1     3.6254257E-2     6.8332450E-2    -2.4342171E-2
 1.0344828E-1    -1.1034483E+0     1.6611819E-1     7.2940781E-1     3.5981147E-2     6.8596611E-2    -2.4524381E-2
 1.0344828E-1    -1.1034483E+0     3.2223639E-1     7.2877333E-1     3.5476757E-2     6.8664459E-2    -2.4647836E-2
 1.0344828E-1    -1.1034483E+0     4.7835458E-1     7.2732896E-1     3.4944652E-2     6.8513828E-2    -2.4544048E-2
 1.0344828E-1    -1.1034483E+0     6.3447277E-1     7.2507269E-1     3.4601489E-2     6.8141518E-2    -2.4154307E-2
 1.0344828E-1    -1.1034483E+0     7.9059097E-1     7.2201779E-1     3.4216085E-2     6.7579468E-2    -2.3547324E-2
 1.0344828E-1    -1.1034483E+0     9.4670916E-1     7.1818589E-1     3.3720245E-2     6.6857577E-2    -2.2799338E-2
 1.0344828E-1    -1.1034483E+0     1.1028274E+0     7.1363339E-1     3.3068944E-2     6.6036057E-2    -2.2332788E-2
 1.0344828E-1    -1.1034483E+0     1.2589455E+0     7.0842969E-1     3.2313401E-2     6.5117377E-2    -2.1940934E-2
 1.0344828E-1    -1.1034483E+0     1.4150637E+0     7.0265187E-1     3.1604242E-2     6.4105039E-2    -2.1265814E-2
 1.0344828E-1    -1.1034483E+0     1.5711819E+0     6.9640670E-1     3.0982341E-2     6.3040080E-2    -2.0306867E-2
 1.0344828E-1    -1.1034483E+0     1.7273001E+0     6.8981865E-1     3.0535041E-2     6.1973126E-2    -1.8928013E-2
 1.0344828E-1    -1.1034483E+0     1.8834183E+0     6.8307501E-1     3.0174017E-2     6.0958748E-2    -1.7502199E-2
 1.0344828E-1    -1.1034483E+0     2.0395365E+0     6.7641515E-1     2.9650785E-2     6.0014256E-2    -1.6724742E-2
 1.0344828E-1    -1.1034483E+0     2.1956547E+0     6.7004265E-1     2.9044298E-2     5.9137062E-2    -1.6391886E-2
 1.0344828E-1    -1.1034483E+0     2.3517729E+0     6.6410872E-1     2.8556708E-2     5.8343995E-2    -1.5974102E-2
 1.0344828E-1    -1.1034483E+0     2.5078911E+0     6.5876139E-1     2.8233466E-2     5.7629444E-2    -1.5362646E-2
 1.0344828E-1    -1.1034483E+0     2.6640093E+0     6.5422493E-1     2.7985929E-2     5.6994389E-2    -1.4740100E-2
 1.0344828E-1    -1.1034483E+0     2.8201275E+0     6.5068139E-1     2.7822677E-2     5.6434854E-2    -1.4182697E-2
 1.0344828E-1    -1.1034483E+0     2.9762457E+0     6.4825849E-1     2.8113607E-2     5.5944980E-2    -1.3636153E-2
 1.0344828E-1    -8.6206897E-1     1.0000000E-2     7.4704526E-1     3.8044429E-2     7.1475580E-2    -2.7902713E-2
 1.0344828E-1    -8.6206897E-1     1.6611819E-1     7.4734097E-1     3.7765872E-2     7.1835810E-2    -2.8213423E-2
 1.0344828E-1    -8.6206897E-1     3.2223639E-1     7.4668970E-1     3.7182597E-2     7.1934203E-2    -2.8477969E-2
 1.0344828E-1    -8.6206897E-1     4.7835458E-1     7.4506393E-1     3.6406772E-2     7.1731326E-2    -2.8505541E-2
 1.0344828E-1    -8.6206897E-1     6.3447277E-1     7.4243679E-1     3.5872314E-2     7.1205851E-2    -2.8074467E-2
 1.0344828E-1    -8.6206897E-1     7.9059097E-1     7.3880933E-1     3.5314748E-2     7.0391765E-2    -2.7211506E-2
 1.0344828E-1    -8.6206897E-1     9.4670916E-1     7.3419086E-1     3.4697205E-2     6.9338150E-2    -2.5980275E-2
 1.0344828E-1    -8.6206897E-1     1.1028274E+0     7.2860228E-1     3.4044571E-2     6.8105568E-2    -2.4480014E-2
 1.0344828E-1    -8.6206897E-1     1.2589455E+0     7.2215440E-1     3.3199536E-2     6.6820489E-2    -2.3386107E-2
 1.0344828E-1    -8.6206897E-1     1.4150637E+0     7.1495509E-1     3.2177894E-2     6.5508872E-2    -2.2695755E-2
 1.0344828E-1    -8.6206897E-1     1.5711819E+0     7.0706582E-1     3.1250097E-2     6.4130252E-2    -2.1726527E-2
 1.0344828E-1    -8.6206897E-1     1.7273001E+0     6.9857449E-1     3.0640332E-2     6.2717066E-2    -2.0019254E-2
 1.0344828E-1    -8.6206897E-1     1.8834183E+0     6.8972799E-1     3.0163814E-2     6.1363510E-2    -1.8171656E-2
 1.0344828E-1    -8.6206897E-1     2.0395365E+0     6.8091762E-1     2.9443445E-2     6.0122852E-2    -1.7226085E-2
 1.0344828E-1    -8.6206897E-1     2.1956547E+0     6.7237858E-1     2.8648012E-2     5.8978017E-2    -1.6744515E-2
 1.0344828E-1    -8.6206897E-1     2.3517729E+0     6.6424565E-1     2.8149445E-2     5.7927745E-2    -1.5853646E-2
 1.0344828E-1    -8.6206897E-1     2.5078911E+0     6.5690482E-1     2.7781076E-2     5.7006136E-2    -1.5006684E-2
 1.0344828E-1    -8.6206897E-1     2.6640093E+0     6.5071867E-1     2.7474007E-2     5.6234947E-2    -1.4368304E-2
 1.0344828E-1    -8.6206897E-1     2.8201275E+0     6.4589058E-1     2.7262697E-2     5.5571327E-2    -1.3775973E-2
 1.0344828E-1    -8.6206897E-1     2.9762457E+0     6.4259860E-1     2.7523366E-2     5.4968915E-2    -1.3129984E-2
 1.0344828E-1    -6.2068966E-1     1.0000000E-2     7.7124153E-1     4.0447093E-2     7.6048077E-2    -3.3077662E-2
 1.0344828E-1    -6.2068966E-1     1.6611819E-1     7.7175897E-1     4.0200096E-2     7.6524185E-2    -3.3482626E-2
 1.0344828E-1    -6.2068966E-1     3.2223639E-1     7.7119125E-1     3.9591844E-2     7.6609084E-2    -3.3682164E-2
 1.0344828E-1    -6.2068966E-1     4.7835458E-1     7.6949410E-1     3.8606625E-2     7.6274084E-2    -3.3536794E-2
 1.0344828E-1    -6.2068966E-1     6.3447277E-1     7.6659508E-1     3.7907884E-2     7.5481666E-2    -3.2800271E-2
 1.0344828E-1    -6.2068966E-1     7.9059097E-1     7.6249118E-1     3.7086773E-2     7.4344474E-2    -3.1822931E-2
 1.0344828E-1    -6.2068966E-1     9.4670916E-1     7.5720223E-1     3.6090865E-2     7.2929457E-2    -3.0562924E-2
 1.0344828E-1    -6.2068966E-1     1.1028274E+0     7.5076636E-1     3.5074736E-2     7.1296985E-2    -2.8805309E-2
 1.0344828E-1    -6.2068966E-1     1.2589455E+0     7.4315606E-1     3.4316507E-2     6.9516038E-2    -2.6510758E-2
 1.0344828E-1    -6.2068966E-1     1.4150637E+0     7.3447487E-1     3.3462516E-2     6.7760516E-2    -2.4767046E-2
 1.0344828E-1    -6.2068966E-1     1.5711819E+0     7.2485872E-1     3.2295923E-2     6.6056438E-2    -2.3846419E-2
 1.0344828E-1    -6.2068966E-1     1.7273001E+0     7.1422931E-1     3.1364850E-2     6.4266339E-2    -2.2167031E-2
 1.0344828E-1    -6.2068966E-1     1.8834183E+0     7.0277158E-1     3.0747201E-2     6.2471749E-2    -1.9665937E-2
 1.0344828E-1    -6.2068966E-1     2.0395365E+0     6.9119291E-1     2.9859835E-2     6.0861222E-2    -1.8270321E-2
 1.0344828E-1    -6.2068966E-1     2.1956547E+0     6.7979304E-1     2.8848609E-2     5.9384693E-2    -1.7542981E-2
 1.0344828E-1    -6.2068966E-1     2.3517729E+0     6.6858651E-1     2.8177984E-2     5.7941051E-2    -1.6012755E-2
 1.0344828E-1    -6.2068966E-1     2.5078911E+0     6.5839848E-1     2.7516734E-2     5.6668646E-2    -1.4901669E-2
 1.0344828E-1    -6.2068966E-1     2.6640093E+0     6.4993917E-1     2.6954888E-2     5.5772510E-2    -1.4346611E-2
 1.0344828E-1    -6.2068966E-1     2.8201275E+0     6.4343390E-1     2.6744918E-2     5.5137850E-2    -1.3971872E-2
 1.0344828E-1    -6.2068966E-1     2.9762457E+0     6.3877765E-1     2.7072014E-2     5.4336804E-2    -1.2971062E-2
 1.0344828E-1    -3.7931034E-1     1.0000000E-2     8.0367873E-1     4.3754041E-2     8.2962124E-2    -4.1347135E-2
 1.0344828E-1    -3.7931034E-1     1.6611819E-1     8.0454245E-1     4.3536871E-2     8.3602244E-2    -4.1956372E-2
 1.0344828E-1    -3.7931034E-1     3.2223639E-1     8.0425011E-1     4.2829556E-2     8.3705459E-2    -4.2308227E-2
 1.0344828E-1    -3.7931034E-1     4.7835458E-1     8.0271350E-1     4.1598879E-2     8.3218294E-2    -4.2195317E-2
 1.0344828E-1    -3.7931034E-1     6.3447277E-1     7.9971305E-1     4.0514129E-2     8.1973427E-2    -4.1038883E-2
 1.0344828E-1    -3.7931034E-1     7.9059097E-1     7.9531943E-1     3.9412211E-2     8.0152905E-2    -3.9001143E-2
 1.0344828E-1    -3.7931034E-1     9.4670916E-1     7.8971254E-1     3.8315175E-2     7.8066873E-2    -3.6535891E-2
 1.0344828E-1    -3.7931034E-1     1.1028274E+0     7.8292213E-1     3.7313308E-2     7.5967711E-2    -3.4316889E-2
 1.0344828E-1    -3.7931034E-1     1.2589455E+0     7.7479967E-1     3.6206220E-2     7.3862479E-2    -3.2405649E-2
 1.0344828E-1    -3.7931034E-1     1.4150637E+0     7.6491919E-1     3.5245182E-2     7.1519059E-2    -2.9495880E-2
 1.0344828E-1    -3.7931034E-1     1.5711819E+0     7.5345259E-1     3.4164826E-2     6.9182953E-2    -2.6933846E-2
 1.0344828E-1    -3.7931034E-1     1.7273001E+0     7.4073870E-1     3.2737875E-2     6.7001532E-2    -2.5540387E-2
 1.0344828E-1    -3.7931034E-1     1.8834183E+0     7.2636271E-1     3.1804762E-2     6.4691766E-2    -2.2594762E-2
 1.0344828E-1    -3.7931034E-1     2.0395365E+0     7.1129725E-1     3.0910385E-2     6.2579379E-2    -1.9987012E-2
 1.0344828E-1    -3.7931034E-1     2.1956547E+0     6.9643024E-1     2.9569295E-2     6.0790705E-2    -1.9271829E-2
 1.0344828E-1    -3.7931034E-1     2.3517729E+0     6.8125526E-1     2.8790818E-2     5.8912071E-2    -1.7041142E-2
 1.0344828E-1    -3.7931034E-1     2.5078911E+0     6.6769522E-1     2.7876506E-2     5.7568132E-2    -1.6222797E-2
 1.0344828E-1    -3.7931034E-1     2.6640093E+0     6.5598400E-1     2.7152859E-2     5.6594514E-2    -1.5723366E-2
 1.0344828E-1    -3.7931034E-1     2.8201275E+0     6.4600979E-1     2.6661280E-2     5.5177962E-2    -1.3874513E-2
 1.0344828E-1    -3.7931034E-1     2.9762457E+0     6.3982715E-1     2.7040864E-2     5.4508141E-2    -1.3169724E-2
 1.0344828E-1    -1.3793103E-1     1.0000000E-2     8.4423952E-1     4.7612288E-2     9.2818938E-2    -5.4416157E-2
 1.0344828E-1    -1.3793103E-1     1.6611819E-1     8.4562470E-1     4.7491766E-2     9.3658017E-2    -5.5210217E-2
 1.0344828E-1    -1.3793103E-1     3.2223639E-1     8.4592476E-1     4.6779159E-2     9.3719437E-2    -5.5391438E-2
 1.0344828E-1    -1.3793103E-1     4.7835458E-1     8.4506833E-1     4.5566410E-2     9.3000613E-2    -5.4841342E-2
 1.0344828E-1    -1.3793103E-1     6.3447277E-1     8.4267956E-1     4.4137555E-2     9.1234344E-2    -5.2798118E-2
 1.0344828E-1    -1.3793103E-1     7.9059097E-1     8.3894246E-1     4.2939314E-2     8.8781965E-2    -4.9728623E-2
 1.0344828E-1    -1.3793103E-1     9.4670916E-1     8.3421278E-1     4.1806328E-2     8.6301555E-2    -4.7149111E-2
 1.0344828E-1    -1.3793103E-1     1.1028274E+0     8.2792190E-1     4.0512745E-2     8.3536996E-2    -4.4388601E-2
 1.0344828E-1    -1.3793103E-1     1.2589455E+0     8.1963613E-1     3.9281459E-2     8.0391196E-2    -4.0536756E-2
 1.0344828E-1    -1.3793103E-1     1.4150637E+0     8.0975816E-1     3.7857721E-2     7.7502171E-2    -3.7656305E-2
 1.0344828E-1    -1.3793103E-1     1.5711819E+0     7.9735202E-1     3.6640197E-2     7.4469783E-2    -3.3821527E-2
 1.0344828E-1    -1.3793103E-1     1.7273001E+0     7.8277893E-1     3.5247494E-2     7.1529889E-2    -3.0545741E-2
 1.0344828E-1    -1.3793103E-1     1.8834183E+0     7.6598967E-1     3.3874764E-2     6.8762421E-2    -2.7547917E-2
 1.0344828E-1    -1.3793103E-1     2.0395365E+0     7.4726524E-1     3.2814405E-2     6.6026245E-2    -2.3885897E-2
 1.0344828E-1    -1.3793103E-1     2.1956547E+0     7.2882084E-1     3.1250165E-2     6.4193330E-2    -2.3356485E-2
 1.0344828E-1    -1.3793103E-1     2.3517729E+0     7.0948844E-1     3.0121312E-2     6.2214862E-2    -2.1261163E-2
 1.0344828E-1    -1.3793103E-1     2.5078911E+0     6.9003946E-1     2.9297215E-2     5.9762529E-2    -1.7752465E-2
 1.0344828E-1    -1.3793103E-1     2.6640093E+0     6.7380876E-1     2.8414130E-2     5.8413860E-2    -1.6583539E-2
 1.0344828E-1    -1.3793103E-1     2.8201275E+0     6.6059607E-1     2.7773366E-2     5.7244657E-2    -1.5273855E-2
 1.0344828E-1    -1.3793103E-1     2.9762457E+0     6.5191520E-1     2.8001778E-2     5.6569076E-2    -1.4483257E-2
 1.0344828E-1     1.0344828E-1     1.0000000E-2     8.9212528E-1     5.2151985E-2     1.0755364E-1    -7.5286122E-2
 1.0344828E-1     1.0344828E-1     1.6611819E-1     8.9416203E-1     5.2146587E-2     1.0867795E-1    -7.6543920E-2
 1.0344828E-1     1.0344828E-1     3.2223639E-1     8.9529160E-1     5.1409712E-2     1.0876616E-1    -7.6915102E-2
 1.0344828E-1     1.0344828E-1     4.7835458E-1     8.9548008E-1     5.0182554E-2     1.0785052E-1    -7.6361559E-2
 1.0344828E-1     1.0344828E-1     6.3447277E-1     8.9427141E-1     4.8335856E-2     1.0558559E-1    -7.3907560E-2
 1.0344828E-1     1.0344828E-1     7.9059097E-1     8.9149951E-1     4.7220926E-2     1.0201440E-1    -6.9142641E-2
 1.0344828E-1     1.0344828E-1     9.4670916E-1     8.8890844E-1     4.6115821E-2     9.8983397E-2    -6.5667069E-2
 1.0344828E-1     1.0344828E-1     1.1028274E+0     8.8418179E-1     4.4952905E-2     9.4979434E-2    -6.0023851E-2
 1.0344828E-1     1.0344828E-1     1.2589455E+0     8.7862299E-1     4.3546637E-2     9.1545783E-2    -5.6160366E-2
 1.0344828E-1     1.0344828E-1     1.4150637E+0     8.6953381E-1     4.1964609E-2     8.7238807E-2    -5.0779467E-2
 1.0344828E-1     1.0344828E-1     1.5711819E+0     8.5850352E-1     4.0210862E-2     8.3388460E-2    -4.6636540E-2
 1.0344828E-1     1.0344828E-1     1.7273001E+0     8.4397625E-1     3.8869882E-2     7.9579341E-2    -4.1267636E-2
 1.0344828E-1     1.0344828E-1     1.8834183E+0     8.2572581E-1     3.7492654E-2     7.5623910E-2    -3.5673168E-2
 1.0344828E-1     1.0344828E-1     2.0395365E+0     8.1133477E-1     3.3969740E-2     7.5684926E-2    -4.3870212E-2
 1.0344828E-1     1.0344828E-1     2.1956547E+0     7.8978900E-1     3.2153464E-2     7.3488454E-2    -4.2650778E-2
 1.0344828E-1     1.0344828E-1     2.3517729E+0     7.5785523E-1     3.3733777E-2     6.6902426E-2    -2.3673485E-2
 1.0344828E-1     1.0344828E-1     2.5078911E+0     7.3636206E-1     3.1914057E-2     6.5832607E-2    -2.5147938E-2
 1.0344828E-1     1.0344828E-1     2.6640093E+0     7.1447715E-1     3.1343233E-2     6.3860587E-2    -2.1401857E-2
 1.0344828E-1     1.0344828E-1     2.8201275E+0     6.9727311E-1     3.0457715E-2     6.2596452E-2    -2.0170224E-2
 1.0344828E-1     1.0344828E-1     2.9762457E+0     6.8562817E-1     3.1133387E-2     6.1829471E-2    -1.8488066E-2
 1.0344828E-1     3.4482759E-1     1.0000000E-2     9.4038271E-1     5.6608048E-2     1.2763881E-1    -1.0596327E-1
 1.0344828E-1     3.4482759E-1     1.6611819E-1     9.4304527E-1     5.6770966E-2     1.2905258E-1    -1.0778336E-1
 1.0344828E-1     3.4482759E-1     3.2223639E-1     9.4505677E-1     5.6169103E-2     1.2914762E-1    -1.0821125E-1
 1.0344828E-1     3.4482759E-1     4.7835458E-1     9.4637170E-1     5.5158003E-2     1.2793431E-1    -1.0712305E-1
 1.0344828E-1     3.4482759E-1     6.3447277E-1     9.4660135E-1     5.3851670E-2     1.2513862E-1    -1.0368486E-1
 1.0344828E-1     3.4482759E-1     7.9059097E-1     9.4590401E-1     5.2563139E-2     1.2110610E-1    -9.8111968E-2
 1.0344828E-1     3.4482759E-1     9.4670916E-1     9.4519512E-1     5.1346630E-2     1.1701759E-1    -9.2738207E-2
 1.0344828E-1     3.4482759E-1     1.1028274E+0     9.4389818E-1     4.9954329E-2     1.1282572E-1    -8.7626663E-2
 1.0344828E-1     3.4482759E-1     1.2589455E+0     9.4094193E-1     4.8421423E-2     1.0811638E-1    -8.1677956E-2
 1.0344828E-1     3.4482759E-1     1.4150637E+0     9.3609924E-1     4.7017220E-2     1.0325541E-1    -7.4920114E-2
 1.0344828E-1     3.4482759E-1     1.5711819E+0     9.2862039E-1     4.5821629E-2     9.8433937E-2    -6.7555008E-2
 1.0344828E-1     3.4482759E-1     1.7273001E+0     9.1762859E-1     4.4266857E-2     9.3633491E-2    -6.0943968E-2
 1.0344828E-1     3.4482759E-1     1.8834183E+0     9.0304152E-1     4.2543917E-2     8.9264111E-2    -5.5556086E-2
 1.0344828E-1     3.4482759E-1     2.0395365E+0     8.8516164E-1     4.0846867E-2     8.5733270E-2    -5.1489136E-2
 1.0344828E-1     3.4482759E-1     2.1956547E+0     8.6355634E-1     3.9207871E-2     8.2808807E-2    -4.8094290E-2
 1.0344828E-1     3.4482759E-1     2.3517729E+0     8.3777342E-1     3.8425295E-2     7.9744779E-2    -4.2401030E-2
 1.0344828E-1     3.4482759E-1     2.5078911E+0     8.1078591E-1     3.7645844E-2     7.6836182E-2    -3.6909886E-2
 1.0344828E-1     3.4482759E-1     2.6640093E+0     7.8652839E-1     3.6851847E-2     7.5244739E-2    -3.4227784E-2
 1.0344828E-1     3.4482759E-1     2.8201275E+0     7.6618618E-1     3.6282088E-2     7.3919096E-2    -3.1837810E-2
 1.0344828E-1     3.4482759E-1     2.9762457E+0     7.5246669E-1     3.7142029E-2     7.2991301E-2    -3.0097645E-2
 1.0344828E-1     5.8620690E-1     1.0000000E-2     9.8002155E-1     6.0315805E-2     1.5238485E-1    -1.4702782E-1
 1.0344828E-1     5.8620690E-1     1.6611819E-1     9.8297520E-1     6.0614748E-2     1.5391492E-1    -1.4919743E-1
 1.0344828E-1     5.8620690E-1     3.2223639E-1     9.8547462E-1     6.0203644E-2     1.5398499E-1    -1.4960454E-1
 1.0344828E-1     5.8620690E-1     4.7835458E-1     9.8754257E-1     5.9562038E-2     1.5264914E-1    -1.4821809E-1
 1.0344828E-1     5.8620690E-1     6.3447277E-1     9.8903714E-1     5.8581654E-2     1.4985662E-1    -1.4463866E-1
 1.0344828E-1     5.8620690E-1     7.9059097E-1     9.9000945E-1     5.7377957E-2     1.4585719E-1    -1.3909805E-1
